"ensembl_gene_id","PC3MNT1","PC3MNT2","PC3MNT3","PC3MTR1","PC3MTR2","PC3MTR3"
"ENSG00000268771",0,0,0,0,0,0
"ENSG00000206723",0,0,0,0,0,0
"ENSG00000269454",0,0,0,0,0,0
"ENSG00000102109",0,0,0,0,0,0
"ENSG00000126768",0,0,0,0,0,0
"ENSG00000267823",0,0,0,0,0,0
"ENSG00000102100",0,0,0,0,0,0
"ENSG00000267929",0,0,0,0,0,0
"ENSG00000102096",0,0,0,0,0,0
"ENSG00000267878",0,0,0,0,0,0
"ENSG00000068308",0,0,0,0,0,0
"ENSG00000267983",0,0,0,0,0,0
"ENSG00000223309",0,0,0,0,0,0
"ENSG00000268033",0,0,0,0,0,0
"ENSG00000102057",0,0,0,0,0,0
"ENSG00000267829",0,0,0,0,0,0
"ENSG00000264065",0,0,0,0,0,0
"ENSG00000269491",0,0,0,0,0,0
"ENSG00000068323",0,0,0,0,0,0
"ENSG00000269748",0,0,0,0,0,0
"ENSG00000068394",0,0,0,0,0,0
"ENSG00000268675",0,0,0,0,0,0
"ENSG00000012211",0,0,0,0,0,0
"ENSG00000102003",0,0,0,0,0,0
"ENSG00000268353",0,0,0,0,0,0
"ENSG00000102001",0,0,0,0,0,0
"ENSG00000269057",0,0,0,0,0,0
"ENSG00000230216",0,0,0,0,0,0
"ENSG00000267997",0,0,0,0,0,0
"ENSG00000049768",0,0,0,0,0,0
"ENSG00000269002",0,0,0,0,0,0
"ENSG00000213856",0,0,0,0,0,0
"ENSG00000268004",0,0,0,0,0,0
"ENSG00000227391",0,0,0,0,0,0
"ENSG00000268185",0,0,0,0,0,0
"ENSG00000068985",0,0,0,0,0,0
"ENSG00000269840",0,0,0,0,0,0
"ENSG00000234390",0,0,0,0,0,0
"ENSG00000268868",0,0,0,0,0,0
"ENSG00000201341",0,0,0,0,0,0
"ENSG00000268787",0,0,0,0,0,0
"ENSG00000147081",0,0,0,0,0,0
"ENSG00000269285",0,0,0,0,0,0
"ENSG00000233661",0,0,0,0,0,0
"ENSG00000268755",0,0,0,0,0,0
"ENSG00000236813",0,0,0,0,0,0
"ENSG00000267975",0,0,0,0,0,0
"ENSG00000230823",0,0,0,0,0,0
"ENSG00000268023",0,0,0,0,0,0
"ENSG00000186767",0,0,0,0,0,0
"ENSG00000268762",0,0,0,0,0,0
"ENSG00000131089",0,0,0,0,0,0
"ENSG00000268229",0,0,0,0,0,0
"ENSG00000231729",0,0,0,0,0,0
"ENSG00000268443",0,0,0,0,0,0
"ENSG00000222532",0,0,0,0,0,0
"ENSG00000269724",0,0,0,0,0,0
"ENSG00000231944",0,0,0,0,0,0
"ENSG00000269878",0,0,0,0,0,0
"ENSG00000184911",0,0,0,0,0,0
"ENSG00000268159",0,0,0,0,0,0
"ENSG00000269911",0,0,0,0,0,0
"ENSG00000270004",0,0,0,0,0,0
"ENSG00000184388",0,0,0,0,0,0
"ENSG00000267891",0,0,0,0,0,0
"ENSG00000147099",0,0,0,0,0,0
"ENSG00000268498",0,0,0,0,0,0
"ENSG00000222810",0,0,0,0,0,0
"ENSG00000268304",0,0,0,0,0,0
"ENSG00000067177",0,0,0,0,0,0
"ENSG00000268579",0,0,0,0,0,0
"ENSG00000201271",0,0,0,0,0,0
"ENSG00000269245",0,0,0,0,0,0
"ENSG00000159123",0,0,0,0,0,0
"ENSG00000186288",0,0,0,0,0,0
"ENSG00000268574",0,0,0,0,0,0
"ENSG00000204118",0,0,0,0,0,0
"ENSG00000268035",0,0,0,0,0,0
"ENSG00000202024",0,0,0,0,0,0
"ENSG00000269229",0,0,0,0,0,0
"ENSG00000183911",0,0,0,0,0,0
"ENSG00000268820",0,0,0,0,0,0
"ENSG00000196440",0,0,0,0,0,0
"ENSG00000268722",0,0,0,0,0,0
"ENSG00000126947",0,0,0,0,0,0
"ENSG00000269801",0,0,0,0,0,0
"ENSG00000102401",0,0,0,0,0,0
"ENSG00000269173",0,0,0,0,0,0
"ENSG00000212584",0,0,0,0,0,0
"ENSG00000269341",0,0,0,0,0,0
"ENSG00000270813",0,0,0,0,0,0
"ENSG00000267832",0,0,0,0,0,0
"ENSG00000126953",0,0,0,0,0,0
"ENSG00000268249",0,0,0,0,0,0
"ENSG00000010671",0,0,0,0,0,0
"ENSG00000268897",0,0,0,0,0,0
"ENSG00000102393",0,0,0,0,0,0
"ENSG00000268815",0,0,0,0,0,0
"ENSG00000198960",0,0,0,0,0,0
"ENSG00000268213",0,0,0,0,0,0
"ENSG00000228275",0,0,0,0,0,0
"ENSG00000268497",0,0,0,0,0,0
"ENSG00000207291",0,0,0,0,0,0
"ENSG00000269258",0,0,0,0,0,0
"ENSG00000184867",0,0,0,0,0,0
"ENSG00000268151",0,0,0,0,0,0
"ENSG00000251525",0,0,0,0,0,0
"ENSG00000269817",0,0,0,0,0,0
"ENSG00000185554",0,0,0,0,0,0
"ENSG00000204071",0,0,0,0,0,0
"ENSG00000268377",0,0,0,0,0,0
"ENSG00000184515",0,0,0,0,0,0
"ENSG00000269503",0,0,0,0,0,0
"ENSG00000185554",0,0,0,0,0,0
"ENSG00000215029",0,0,0,0,0,0
"ENSG00000158164",0,0,0,0,0,0
"ENSG00000268368",0,0,0,0,0,0
"ENSG00000158427",0,0,0,0,0,0
"ENSG00000101812",0,0,0,0,0,0
"ENSG00000269685",0,0,0,0,0,0
"ENSG00000166707",0,0,0,0,0,0
"ENSG00000268176",0,0,0,0,0,0
"ENSG00000123575",0,0,0,0,0,0
"ENSG00000268570",0,0,0,0,0,0
"ENSG00000227067",0,0,0,0,0,0
"ENSG00000269625",0,0,0,0,0,0
"ENSG00000123569",0,0,0,0,0,0
"ENSG00000268381",0,0,0,0,0,0
"ENSG00000158427",0,0,0,0,0,0
"ENSG00000176274",0,0,0,0,0,0
"ENSG00000123576",0,0,0,0,0,0
"ENSG00000268259",0,0,0,0,0,0
"ENSG00000131721",0,0,0,0,0,0
"ENSG00000268919",0,0,0,0,0,0
"ENSG00000177485",0,0,0,0,0,0
"ENSG00000269603",0,0,0,0,0,0
"ENSG00000203989",0,0,0,0,0,0
"ENSG00000267960",0,0,0,0,0,0
"ENSG00000101883",0,0,0,0,0,0
"ENSG00000268349",0,0,0,0,0,0
"ENSG00000237757",0,0,0,0,0,0
"ENSG00000269500",0,0,0,0,0,0
"ENSG00000125355",0,0,0,0,0,0
"ENSG00000268760",0,0,0,0,0,0
"ENSG00000173275",0,0,0,0,0,0
"ENSG00000269327",0,0,0,0,0,0
"ENSG00000178947",0,0,0,0,0,0
"ENSG00000268419",0,0,0,0,0,0
"ENSG00000225769",0,0,0,0,0,0
"ENSG00000267899",0,0,0,0,0,0
"ENSG00000165359",0,0,0,0,0,0
"ENSG00000268630",0,0,0,0,0,0
"ENSG00000232478",0,0,0,0,0,0
"ENSG00000181433",0,0,0,0,0,0
"ENSG00000269820",0,0,0,0,0,0
"ENSG00000198689",0,0,0,0,0,0
"ENSG00000269036",0,0,0,0,0,0
"ENSG00000219930",0,0,0,0,0,0
"ENSG00000268807",0,0,0,0,0,0
"ENSG00000234228",0,0,0,0,0,0
"ENSG00000268511",0,0,0,0,0,0
"ENSG00000196972",0,0,0,0,0,0
"ENSG00000269631",0,0,0,0,0,0
"ENSG00000169551",0,0,0,0,0,0
"ENSG00000268695",0,0,0,0,0,0
"ENSG00000186376",0,0,0,0,0,0
"ENSG00000269162",0,0,0,0,0,0
"ENSG00000201440",0,0,0,0,0,0
"ENSG00000269260",0,0,0,0,0,0
"ENSG00000225235",0,0,0,0,0,0
"ENSG00000268002",0,0,0,0,0,0
"ENSG00000232417",0,0,0,0,0,0
"ENSG00000269096",0,0,0,0,0,0
"ENSG00000242284",0,0,0,0,0,0
"ENSG00000169446",0,0,0,0,0,0
"ENSG00000269231",0,0,0,0,0,0
"ENSG00000080845",0,0,0,0,0,0
"ENSG00000269562",0,0,0,0,0,0
"ENSG00000235604",0,0,0,0,0,0
"ENSG00000269853",0,0,0,0,0,0
"ENSG00000203926",0,0,0,0,0,0
"ENSG00000268239",0,0,0,0,0,0
"ENSG00000221081",0,0,0,0,0,0
"ENSG00000268676",0,0,0,0,0,0
"ENSG00000207041",0,0,0,0,0,0
"ENSG00000269617",0,0,0,0,0,0
"ENSG00000182195",0,0,0,0,0,0
"ENSG00000268691",0,0,0,0,0,0
"ENSG00000198573",0,0,0,0,0,0
"ENSG00000269309",0,0,0,0,0,0
"ENSG00000213423",0,0,0,0,0,0
"ENSG00000268245",0,0,0,0,0,0
"ENSG00000198021",0,0,0,0,0,0
"ENSG00000269063",0,0,0,0,0,0
"ENSG00000196406",0,0,0,0,0,0
"ENSG00000269838",0,0,0,0,0,0
"ENSG00000226064",0,0,0,0,0,0
"ENSG00000269299",0,0,0,0,0,0
"ENSG00000235539",0,0,0,0,0,0
"ENSG00000267967",0,0,0,0,0,0
"ENSG00000235598",0,0,0,0,0,0
"ENSG00000267921",0,0,0,0,0,0
"ENSG00000189252",0,0,0,0,0,0
"ENSG00000268490",0,0,0,0,0,0
"ENSG00000179542",0,0,0,0,0,0
"ENSG00000213924",0,0,0,0,0,0
"ENSG00000268526",0,0,0,0,0,0
"ENSG00000203924",0,0,0,0,0,0
"ENSG00000215054",0,0,0,0,0,0
"ENSG00000268914",0,0,0,0,0,0
"ENSG00000201912",0,0,0,0,0,0
"ENSG00000269045",0,0,0,0,0,0
"ENSG00000233548",0,0,0,0,0,0
"ENSG00000269876",0,0,0,0,0,0
"ENSG00000203923",0,0,0,0,0,0
"ENSG00000269436",0,0,0,0,0,0
"ENSG00000185985",0,0,0,0,0,0
"ENSG00000268737",0,0,0,0,0,0
"ENSG00000221870",0,0,0,0,0,0
"ENSG00000268210",0,0,0,0,0,0
"ENSG00000226388",0,0,0,0,0,0
"ENSG00000269447",0,0,0,0,0,0
"ENSG00000235699",0,0,0,0,0,0
"ENSG00000268684",0,0,0,0,0,0
"ENSG00000202051",0,0,0,0,0,0
"ENSG00000269477",0,0,0,0,0,0
"ENSG00000102081",0,0,0,0,0,0
"ENSG00000268103",0,0,0,0,0,0
"ENSG00000236337",0,0,0,0,0,0
"ENSG00000268323",0,0,0,0,0,0
"ENSG00000176988",0,0,0,0,0,0
"ENSG00000268827",0,0,0,0,0,0
"ENSG00000219507",0,0,0,0,0,0
"ENSG00000269777",0,0,0,0,0,0
"ENSG00000176970",0,0,0,0,0,0
"ENSG00000269142",0,0,0,0,0,0
"ENSG00000155966",0,0,0,0,0,0
"ENSG00000269754",0,0,0,0,0,0
"ENSG00000223516",0,0,0,0,0,0
"ENSG00000268961",0,0,0,0,0,0
"ENSG00000251797",0,0,0,0,0,0
"ENSG00000267826",0,0,0,0,0,0
"ENSG00000176289",0,0,0,0,0,0
"ENSG00000268608",0,0,0,0,0,0
"ENSG00000197620",0,0,0,0,0,0
"ENSG00000268314",0,0,0,0,0,0
"ENSG00000185247",0,0,0,0,0,0
"ENSG00000268709",0,0,0,0,0,0
"ENSG00000235254",0,0,0,0,0,0
"ENSG00000268010",0,0,0,0,0,0
"ENSG00000171116",0,0,0,0,0,0
"ENSG00000268122",0,0,0,0,0,0
"ENSG00000123584",0,0,0,0,0,0
"ENSG00000268337",0,0,0,0,0,0
"ENSG00000224732",0,0,0,0,0,0
"ENSG00000268096",0,0,0,0,0,0
"ENSG00000229829",0,0,0,0,0,0
"ENSG00000268694",0,0,0,0,0,0
"ENSG00000156009",0,0,0,0,0,0
"ENSG00000268422",0,0,0,0,0,0
"ENSG00000235703",0,0,0,0,0,0
"ENSG00000269312",0,0,0,0,0,0
"ENSG00000252454",0,0,0,0,0,0
"ENSG00000269684",0,0,0,0,0,0
"ENSG00000013619",0,0,0,0,0,0
"ENSG00000269849",0,0,0,0,0,0
"ENSG00000171100",0,0,0,0,0,0
"ENSG00000269031",0,0,0,0,0,0
"ENSG00000063601",0,0,0,0,0,0
"ENSG00000269759",0,0,0,0,0,0
"ENSG00000029993",0,0,0,0,0,0
"ENSG00000269411",0,0,0,0,0,0
"ENSG00000230508",0,0,0,0,0,0
"ENSG00000267821",0,0,0,0,0,0
"ENSG00000216075",0,0,0,0,0,0
"ENSG00000269241",0,0,0,0,0,0
"ENSG00000216005",0,0,0,0,0,0
"ENSG00000269497",0,0,0,0,0,0
"ENSG00000215943",0,0,0,0,0,0
"ENSG00000269661",0,0,0,0,0,0
"ENSG00000216098",0,0,0,0,0,0
"ENSG00000267971",0,0,0,0,0,0
"ENSG00000216064",0,0,0,0,0,0
"ENSG00000267953",0,0,0,0,0,0
"ENSG00000216056",0,0,0,0,0,0
"ENSG00000269224",0,0,0,0,0,0
"ENSG00000201594",0,0,0,0,0,0
"ENSG00000268454",0,0,0,0,0,0
"ENSG00000224440",0,0,0,0,0,0
"ENSG00000268774",0,0,0,0,0,0
"ENSG00000216171",0,0,0,0,0,0
"ENSG00000268097",0,0,0,0,0,0
"ENSG00000207871",0,0,0,0,0,0
"ENSG00000268749",0,0,0,0,0,0
"ENSG00000207873",0,0,0,0,0,0
"ENSG00000269628",0,0,0,0,0,0
"ENSG00000207984",0,0,0,0,0,0
"ENSG00000269532",0,0,0,0,0,0
"ENSG00000207731",0,0,0,0,0,0
"ENSG00000268915",0,0,0,0,0,0
"ENSG00000207969",0,0,0,0,0,0
"ENSG00000268102",0,0,0,0,0,0
"ENSG00000207589",0,0,0,0,0,0
"ENSG00000268128",0,0,0,0,0,0
"ENSG00000252583",0,0,0,0,0,0
"ENSG00000267936",0,0,0,0,0,0
"ENSG00000212013",0,0,0,0,0,0
"ENSG00000269250",0,0,0,0,0,0
"ENSG00000212014",0,0,0,0,0,0
"ENSG00000268283",0,0,0,0,0,0
"ENSG00000208000",0,0,0,0,0,0
"ENSG00000268561",0,0,0,0,0,0
"ENSG00000207641",0,0,0,0,0,0
"ENSG00000268522",0,0,0,0,0,0
"ENSG00000207868",0,0,0,0,0,0
"ENSG00000268224",0,0,0,0,0,0
"ENSG00000207866",0,0,0,0,0,0
"ENSG00000268106",0,0,0,0,0,0
"ENSG00000207867",0,0,0,0,0,0
"ENSG00000269195",0,0,0,0,0,0
"ENSG00000268066",0,0,0,0,0,0
"ENSG00000268817",0,0,0,0,0,0
"ENSG00000222313",0,0,0,0,0,0
"ENSG00000269718",0,0,0,0,0,0
"ENSG00000166008",0,0,0,0,0,0
"ENSG00000267978",0,0,0,0,0,0
"ENSG00000171116",0,0,0,0,0,0
"ENSG00000268122",0,0,0,0,0,0
"ENSG00000230899",0,0,0,0,0,0
"ENSG00000269701",0,0,0,0,0,0
"ENSG00000197021",0,0,0,0,0,0
"ENSG00000268871",0,0,0,0,0,0
"ENSG00000234825",0,0,0,0,0,0
"ENSG00000268999",0,0,0,0,0,0
"ENSG00000102181",0,0,0,0,0,0
"ENSG00000269478",0,0,0,0,0,0
"ENSG00000222796",0,0,0,0,0,0
"ENSG00000269747",0,0,0,0,0,0
"ENSG00000226547",0,0,0,0,0,0
"ENSG00000268796",0,0,0,0,0,0
"ENSG00000147246",0,0,0,0,0,0
"ENSG00000269075",0,0,0,0,0,0
"ENSG00000224664",0,0,0,0,0,0
"ENSG00000269461",0,0,0,0,0,0
"ENSG00000208839",0,0,0,0,0,0
"ENSG00000269368",0,0,0,0,0,0
"ENSG00000212100",0,0,0,0,0,0
"ENSG00000269740",0,0,0,0,0,0
"ENSG00000222321",0,0,0,0,0,0
"ENSG00000268450",0,0,0,0,0,0
"ENSG00000221710",0,0,0,0,0,0
"ENSG00000268137",0,0,0,0,0,0
"ENSG00000222715",0,0,0,0,0,0
"ENSG00000269213",0,0,0,0,0,0
"ENSG00000199001",0,0,0,0,0,0
"ENSG00000268661",0,0,0,0,0,0
"ENSG00000222122",0,0,0,0,0,0
"ENSG00000268131",0,0,0,0,0,0
"ENSG00000236080",0,0,0,0,0,0
"ENSG00000268715",0,0,0,0,0,0
"ENSG00000175718",0,0,0,0,0,0
"ENSG00000269572",0,0,0,0,0,0
"ENSG00000235656",0,0,0,0,0,0
"ENSG00000268014",0,0,0,0,0,0
"ENSG00000102021",0,0,0,0,0,0
"ENSG00000267900",0,0,0,0,0,0
"ENSG00000207405",0,0,0,0,0,0
"ENSG00000102024",0,0,0,0,0,0
"ENSG00000268767",0,0,0,0,0,0
"ENSG00000227881",0,0,0,0,0,0
"ENSG00000268727",0,0,0,0,0,0
"ENSG00000234785",0,0,0,0,0,0
"ENSG00000271915",0,0,0,0,0,0
"ENSG00000224773",0,0,0,0,0,0
"ENSG00000268607",0,0,0,0,0,0
"ENSG00000123496",0,0,0,0,0,0
"ENSG00000268456",0,0,0,0,0,0
"ENSG00000130224",0,0,0,0,0,0
"ENSG00000268417",0,0,0,0,0,0
"ENSG00000208839",0,0,0,0,0,0
"ENSG00000269368",0,0,0,0,0,0
"ENSG00000231371",0,0,0,0,0,0
"ENSG00000269183",0,0,0,0,0,0
"ENSG00000180772",0,0,0,0,0,0
"ENSG00000269602",0,0,0,0,0,0
"ENSG00000087916",0,0,0,0,0,0
"ENSG00000266828",0,0,0,0,0,0
"ENSG00000268127",0,0,0,0,0,0
"ENSG00000234558",0,0,0,0,0,0
"ENSG00000268389",0,0,0,0,0,0
"ENSG00000207033",0,0,0,0,0,0
"ENSG00000269582",0,0,0,0,0,0
"ENSG00000204019",0,0,0,0,0,0
"ENSG00000269010",0,0,0,0,0,0
"ENSG00000236423",0,0,0,0,0,0
"ENSG00000268811",0,0,0,0,0,0
"ENSG00000175470",0,0,0,0,0,0
"ENSG00000269277",0,0,0,0,0,0
"ENSG00000225293",0,0,0,0,0,0
"ENSG00000268183",0,0,0,0,0,0
"ENSG00000221867",0,0,0,0,0,0
"ENSG00000184750",0,0,0,0,0,0
"ENSG00000184324",0,0,0,0,0,0
"ENSG00000147383",0,0,0,0,0,0
"ENSG00000269336",0,0,0,0,0,0
"ENSG00000147394",0,0,0,0,0,0
"ENSG00000267825",0,0,0,0,0,0
"ENSG00000235961",0,0,0,0,0,0
"ENSG00000269109",0,0,0,0,0,0
"ENSG00000198681",0,0,0,0,0,0
"ENSG00000189420",0,0,0,0,0,0
"ENSG00000269523",0,0,0,0,0,0
"ENSG00000182492",0,0,0,0,0,0
"ENSG00000269168",0,0,0,0,0,0
"ENSG00000067842",0,0,0,0,0,0
"ENSG00000263148",0,0,0,0,0,0
"ENSG00000130829",0,0,0,0,0,0
"ENSG00000269798",0,0,0,0,0,0
"ENSG00000237793",0,0,0,0,0,0
"ENSG00000269328",0,0,0,0,0,0
"ENSG00000244335",0,0,0,0,0,0
"ENSG00000269611",0,0,0,0,0,0
"ENSG00000130821",0,0,0,0,0,0
"ENSG00000268982",0,0,0,0,0,0
"ENSG00000101986",0,0,0,0,0,0
"ENSG00000268757",0,0,0,0,0,0
"ENSG00000180879",0,0,0,0,0,0
"ENSG00000269520",0,0,0,0,0,0
"ENSG00000184844",0,0,0,0,0,0
"ENSG00000269672",0,0,0,0,0,0
"ENSG00000126895",0,0,0,0,0,0
"ENSG00000269623",0,0,0,0,0,0
"ENSG00000235802",0,0,0,0,0,0
"ENSG00000267974",0,0,0,0,0,0
"ENSG00000177854",0,0,0,0,0,0
"ENSG00000268384",0,0,0,0,0,0
"ENSG00000265176",0,0,0,0,0,0
"ENSG00000269697",0,0,0,0,0,0
"ENSG00000102076",0,0,0,0,0,0
"ENSG00000268832",0,0,0,0,0,0
"ENSG00000147380",0,0,0,0,0,0
"ENSG00000268221",0,0,0,0,0,0
"ENSG00000166160",0,0,0,0,0,0
"ENSG00000269133",0,0,0,0,0,0
"ENSG00000147380",0,0,0,0,0,0
"ENSG00000268221",0,0,0,0,0,0
"ENSG00000007350",0,0,0,0,0,0
"ENSG00000268013",0,0,0,0,0,0
"ENSG00000102119",0,0,0,0,0,0
"ENSG00000268557",0,0,0,0,0,0
"ENSG00000102125",0,0,0,0,0,0
"ENSG00000071553",0,0,0,0,0,0
"ENSG00000269668",0,0,0,0,0,0
"ENSG00000203879",0,0,0,0,0,0
"ENSG00000268690",0,0,0,0,0,0
"ENSG00000071859",0,0,0,0,0,0
"ENSG00000269645",0,0,0,0,0,0
"ENSG00000130827",0,0,0,0,0,0
"ENSG00000268862",0,0,0,0,0,0
"ENSG00000073009",0,0,0,0,0,0
"ENSG00000272976",0,0,0,0,0,0
"ENSG00000272681",0,0,0,0,0,0
"ENSG00000231342",0,0,0,0,0,0
"ENSG00000273041",0,0,0,0,0,0
"ENSG00000183678",0,0,0,0,0,0
"ENSG00000268651",0,0,0,0,0,0
"ENSG00000198082",0,0,0,0,0,0
"ENSG00000273208",0,0,0,0,0,0
"ENSG00000197932",0,0,0,0,0,0
"ENSG00000272623",0,0,0,0,0,0
"ENSG00000165775",0,0,0,0,0,0
"ENSG00000268109",0,0,0,0,0,0
"ENSG00000185515",0,0,0,0,0,0
"ENSG00000269884",0,0,0,0,0,0
"ENSG00000155959",0,0,0,0,0,0
"ENSG00000268440",0,0,0,0,0,0
"ENSG00000198307",0,0,0,0,0,0
"ENSG00000273440",0,0,0,0,0,0
"ENSG00000198444",0,0,0,0,0,0
"ENSG00000272591",0,0,0,0,0,0
"ENSG00000221190",0,0,0,0,0,0
"ENSG00000221603",0,0,0,0,0,0
"ENSG00000272671",0,0,0,0,0,0
"ENSG00000273438",0,0,0,0,0,0
"ENSG00000224533",0,0,0,0,0,0
"ENSG00000269492",0,0,0,0,0,0
"ENSG00000197463",0,0,0,0,0,0
"ENSG00000268902",0,0,0,0,0,0
"ENSG00000198930",0,0,0,0,0,0
"ENSG00000268920",0,0,0,0,0,0
"ENSG00000184750",0,0,0,0,0,0
"ENSG00000197172",0,0,0,0,0,0
"ENSG00000269114",0,0,0,0,0,0
"ENSG00000147400",0,0,0,0,0,0
"ENSG00000268512",0,0,0,0,0,0
"ENSG00000198883",0,0,0,0,0,0
"ENSG00000268644",0,0,0,0,0,0
"ENSG00000264933",0,0,0,0,0,0
"ENSG00000268227",0,0,0,0,0,0
"ENSG00000203902",0,0,0,0,0,0
"ENSG00000268883",0,0,0,0,0,0
"ENSG00000265170",0,0,0,0,0,0
"ENSG00000268409",0,0,0,0,0,0
"ENSG00000147382",0,0,0,0,0,0
"ENSG00000217889",0,0,0,0,0,0
"ENSG00000262424",0,0,0,0,0,0
"ENSG00000130822",0,0,0,0,0,0
"ENSG00000269773",0,0,0,0,0,0
"ENSG00000185825",0,0,0,0,0,0
"ENSG00000267977",0,0,0,0,0,0
"ENSG00000067829",0,0,0,0,0,0
"ENSG00000267989",0,0,0,0,0,0
"ENSG00000067840",0,0,0,0,0,0
"ENSG00000267915",0,0,0,0,0,0
"ENSG00000102032",0,0,0,0,0,0
"ENSG00000269198",0,0,0,0,0,0
"ENSG00000172534",0,0,0,0,0,0
"ENSG00000268768",0,0,0,0,0,0
"ENSG00000169057",0,0,0,0,0,0
"ENSG00000268563",0,0,0,0,0,0
"ENSG00000196924",0,0,0,0,0,0
"ENSG00000269329",0,0,0,0,0,0
"ENSG00000013563",0,0,0,0,0,0
"ENSG00000267993",0,0,0,0,0,0
"ENSG00000196976",0,0,0,0,0,0
"ENSG00000102178",0,0,0,0,0,0
"ENSG00000269715",0,0,0,0,0,0
"ENSG00000126903",0,0,0,0,0,0
"ENSG00000268604",0,0,0,0,0,0
"ENSG00000264484",0,0,0,0,0,0
"ENSG00000264122",0,0,0,0,0,0
"ENSG00000071889",0,0,0,0,0,0
"ENSG00000160211",0,0,0,0,0,0
"ENSG00000269087",0,0,0,0,0,0
"ENSG00000183678",0,0,0,0,0,0
"ENSG00000268651",0,0,0,0,0,0
"ENSG00000213338",0,0,0,0,0,0
"ENSG00000273022",0,0,0,0,0,0
"ENSG00000272976",0,0,0,0,0,0
"ENSG00000272681",0,0,0,0,0,0
"ENSG00000126890",0,0,0,0,0,0
"ENSG00000269592",0,0,0,0,0,0
"ENSG00000237619",0,0,0,0,0,0
"ENSG00000269769",0,0,0,0,0,0
"ENSG00000160219",0,0,0,0,0,0
"ENSG00000268699",0,0,0,0,0,0
"ENSG00000130830",0,0,0,0,0,0
"ENSG00000269326",0,0,0,0,0,0
"ENSG00000229237",0,0,0,0,0,0
"ENSG00000268017",0,0,0,0,0,0
"ENSG00000203870",0,0,0,0,0,0
"ENSG00000268084",0,0,0,0,0,0
"ENSG00000185010",0,0,0,0,0,0
"ENSG00000269261",0,0,0,0,0,0
"ENSG00000221533",0,0,0,0,0,0
"ENSG00000272830",0,0,0,0,0,0
"ENSG00000237859",0,0,0,0,0,0
"ENSG00000267860",0,0,0,0,0,0
"ENSG00000155961",0,0,0,0,0,0
"ENSG00000268359",0,0,0,0,0,0
"ENSG00000155962",0,0,0,0,0,0
"ENSG00000268943",0,0,0,0,0,0
"ENSG00000221190",0,0,0,0,0,0
"ENSG00000221603",0,0,0,0,0,0
"ENSG00000272671",0,0,0,0,0,0
"ENSG00000273438",0,0,0,0,0,0
"ENSG00000185990",0,0,0,0,0,0
"ENSG00000273207",0,0,0,0,0,0
"ENSG00000185978",0,0,0,0,0,0
"ENSG00000272571",0,0,0,0,0,0
"ENSG00000185973",0,0,0,0,0,0
"ENSG00000267946",0,0,0,0,0,0
"ENSG00000265974",0,0,0,0,0,0
"ENSG00000266168",0,0,0,0,0,0
"ENSG00000260355",0,0,0,0,0,0
"ENSG00000182111",0,0,0,0,0,0
"ENSG00000260315",0,0,0,0,0,0
"ENSG00000227182",0,0,0,0,0,0
"ENSG00000221676",0,0,0,0,0,0
"ENSG00000268972",0,0,0,0,0,0
"ENSG00000186350",0,0,0,0,0,0
"ENSG00000269571",0,0,0,0,0,0
"ENSG00000148358",0,0,0,0,0,0
"ENSG00000269797",0,0,0,0,0,0
"ENSG00000107130",0,0,0,0,0,0
"ENSG00000268733",0,0,0,0,0,0
"ENSG00000148357",0,0,0,0,0,0
"ENSG00000269324",0,0,0,0,0,0
"ENSG00000148357",0,0,0,0,0,0
"ENSG00000269324",0,0,0,0,0,0
"ENSG00000148357",0,0,0,0,0,0
"ENSG00000269324",0,0,0,0,0,0
"ENSG00000148357",0,0,0,0,0,0
"ENSG00000269324",0,0,0,0,0,0
"ENSG00000174914",0,0,0,0,0,0
"ENSG00000261958",0,0,0,0,0,0
"ENSG00000262191",0,0,0,0,0,0
"ENSG00000181325",0,0,0,0,0,0
"ENSG00000262268",0,0,0,0,0,0
"ENSG00000172457",0,0,0,0,0,0
"ENSG00000262647",0,0,0,0,0,0
"ENSG00000254825",0,0,0,0,0,0
"ENSG00000262675",0,0,0,0,0,0
"ENSG00000181296",0,0,0,0,0,0
"ENSG00000262438",0,0,0,0,0,0
"ENSG00000255485",0,0,0,0,0,0
"ENSG00000262939",0,0,0,0,0,0
"ENSG00000242085",0,0,0,0,0,0
"ENSG00000270357",0,0,0,0,0,0
"ENSG00000182809",0,0,0,0,0,0
"ENSG00000270931",0,0,0,0,0,0
"ENSG00000184986",0,0,0,0,0,0
"ENSG00000271694",0,0,0,0,0,0
"ENSG00000199480",0,0,0,0,0,0
"ENSG00000199654",0,0,0,0,0,0
"ENSG00000230157",0,0,0,0,0,0
"ENSG00000270545",0,0,0,0,0,0
"ENSG00000234402",0,0,0,0,0,0
"ENSG00000270707",0,0,0,0,0,0
"ENSG00000211890",0,0,0,0,0,0
"ENSG00000270464",0,0,0,0,0,0
"ENSG00000211892",0,0,0,0,0,0
"ENSG00000270498",0,0,0,0,0,0
"ENSG00000253755",0,0,0,0,0,0
"ENSG00000271411",0,0,0,0,0,0
"ENSG00000213140",0,0,0,0,0,0
"ENSG00000270737",0,0,0,0,0,0
"ENSG00000211895",0,0,0,0,0,0
"ENSG00000271189",0,0,0,0,0,0
"ENSG00000253692",0,0,0,0,0,0
"ENSG00000270715",0,0,0,0,0,0
"ENSG00000211896",0,0,0,0,0,0
"ENSG00000271292",0,0,0,0,0,0
