"ensembl_gene_id","PC3_NT1","PC3_NT2","PC3_NT3","PC3_TR1","PC3_TR2","PC3_TR3"
"ENSG00000263032",0,0,0,0,0,0
"ENSG00000150776",0,0,0,0,0,0
"ENSG00000262506",0,0,0,0,0,0
"ENSG00000137713",0,0,0,0,0,0
"ENSG00000262764",0,0,0,0,0,0
"ENSG00000254450",0,0,0,0,0,0
"ENSG00000263261",0,0,0,0,0,0
"ENSG00000176343",0,0,0,0,0,0
"ENSG00000262958",0,0,0,0,0,0
"ENSG00000109846",0,0,0,0,0,0
"ENSG00000263007",0,0,0,0,0,0
"ENSG00000230911",0,0,0,0,0,0
"ENSG00000262501",0,0,0,0,0,0
"ENSG00000150773",0,0,0,0,0,0
"ENSG00000262740",0,0,0,0,0,0
"ENSG00000262970",0,0,0,0,0,0
"ENSG00000078124",0,0,0,0,0,0
"ENSG00000262264",0,0,0,0,0,0
"ENSG00000198488",0,0,0,0,0,0
"ENSG00000262875",0,0,0,0,0,0
"ENSG00000149260",0,0,0,0,0,0
"ENSG00000261941",0,0,0,0,0,0
"ENSG00000254550",0,0,0,0,0,0
"ENSG00000137474",0,0,0,0,0,0
"ENSG00000261910",0,0,0,0,0,0
"ENSG00000272636",0,0,0,0,0,0
"ENSG00000268429",0,0,0,0,0,0
"ENSG00000272670",0,0,0,0,0,0
"ENSG00000181031",0,0,0,0,0,0
"ENSG00000268693",0,0,0,0,0,0
"ENSG00000262334",0,0,0,0,0,0
"ENSG00000167653",0,0,0,0,0,0
"ENSG00000262150",0,0,0,0,0,0
"ENSG00000160886",0,0,0,0,0,0
"ENSG00000262378",0,0,0,0,0,0
"ENSG00000130193",0,0,0,0,0,0
"ENSG00000263194",0,0,0,0,0,0
"ENSG00000232270",0,0,0,0,0,0
"ENSG00000228409",0,0,0,0,0,0
"ENSG00000273140",0,0,0,0,0,0
"ENSG00000206634",0,0,0,0,0,0
"ENSG00000272956",0,0,0,0,0,0
"ENSG00000207168",0,0,0,0,0,0
"ENSG00000200670",0,0,0,0,0,0
"ENSG00000273034",0,0,0,0,0,0
"ENSG00000225661",0,0,0,0,0,0
"ENSG00000261370",0,0,0,0,0,0
"ENSG00000184319",0,0,0,0,0,0
"ENSG00000267966",0,0,0,0,0,0
"ENSG00000079974",0,0,0,0,0,0
"ENSG00000269671",0,0,0,0,0,0
"ENSG00000199017",0,0,0,0,0,0
"ENSG00000261850",0,0,0,0,0,0
"ENSG00000226094",0,0,0,0,0,0
"ENSG00000259927",0,0,0,0,0,0
"ENSG00000130700",0,0,0,0,0,0
"ENSG00000261345",0,0,0,0,0,0
"ENSG00000174403",0,0,0,0,0,0
"ENSG00000259988",0,0,0,0,0,0
"ENSG00000260117",0,0,0,0,0,0
"ENSG00000198824",0,0,0,0,0,0
"ENSG00000229723",0,0,0,0,0,0
"ENSG00000260016",0,0,0,0,0,0
"ENSG00000261155",0,0,0,0,0,0
"ENSG00000186895",0,0,0,0,0,0
"ENSG00000260606",0,0,0,0,0,0
"ENSG00000254417",0,0,0,0,0,0
"ENSG00000261021",0,0,0,0,0,0
"ENSG00000236582",0,0,0,0,0,0
"ENSG00000260045",0,0,0,0,0,0
"ENSG00000136738",0,0,0,0,0,0
"ENSG00000260324",0,0,0,0,0,0
"ENSG00000148483",0,0,0,0,0,0
"ENSG00000260314",0,0,0,0,0,0
"ENSG00000120586",0,0,0,0,0,0
"ENSG00000259777",0,0,0,0,0,0
"ENSG00000148482",0,0,0,0,0,0
"ENSG00000261677",0,0,0,0,0,0
"ENSG00000165996",0,0,0,0,0,0
"ENSG00000260998",0,0,0,0,0,0
"ENSG00000213355",0,0,0,0,0,0
"ENSG00000260842",0,0,0,0,0,0
"ENSG00000163060",0,0,0,0,0,0
"ENSG00000260875",0,0,0,0,0,0
"ENSG00000233158",0,0,0,0,0,0
"ENSG00000261381",0,0,0,0,0,0
"ENSG00000237383",0,0,0,0,0,0
"ENSG00000261165",0,0,0,0,0,0
"ENSG00000223564",0,0,0,0,0,0
"ENSG00000261531",0,0,0,0,0,0
"ENSG00000235571",0,0,0,0,0,0
"ENSG00000261530",0,0,0,0,0,0
"ENSG00000174808",0,0,0,0,0,0
"ENSG00000263211",0,0,0,0,0,0
"ENSG00000181733",0,0,0,0,0,0
"ENSG00000262149",0,0,0,0,0,0
"ENSG00000142347",0,0,0,0,0,0
"ENSG00000261964",0,0,0,0,0,0
"ENSG00000142303",0,0,0,0,0,0
"ENSG00000263000",0,0,0,0,0,0
"ENSG00000181786",0,0,0,0,0,0
"ENSG00000167785",0,0,0,0,0,0
"ENSG00000262124",0,0,0,0,0,0
"ENSG00000256229",0,0,0,0,0,0
"ENSG00000263255",0,0,0,0,0,0
"ENSG00000238517",0,0,0,0,0,0
"ENSG00000262269",0,0,0,0,0,0
"ENSG00000268272",0,0,0,0,0,0
"ENSG00000267956",0,0,0,0,0,0
"ENSG00000260039",0,0,0,0,0,0
"ENSG00000189166",0,0,0,0,0,0
"ENSG00000265214",0,0,0,0,0,0
"ENSG00000266788",0,0,0,0,0,0
"ENSG00000264426",0,0,0,0,0,0
"ENSG00000261756",0,0,0,0,0,0
"ENSG00000214668",0,0,0,0,0,0
"ENSG00000261107",0,0,0,0,0,0
"ENSG00000229508",0,0,0,0,0,0
"ENSG00000260513",0,0,0,0,0,0
"ENSG00000185177",0,0,0,0,0,0
"ENSG00000174100",0,0,0,0,0,0
"ENSG00000259980",0,0,0,0,0,0
"ENSG00000174111",0,0,0,0,0,0
"ENSG00000261413",0,0,0,0,0,0
"ENSG00000266103",0,0,0,0,0,0
"ENSG00000265004",0,0,0,0,0,0
"ENSG00000225485",0,0,0,0,0,0
"ENSG00000260374",0,0,0,0,0,0
"ENSG00000188888",0,0,0,0,0,0
"ENSG00000260825",0,0,0,0,0,0
"ENSG00000017373",0,0,0,0,0,0
"ENSG00000262199",0,0,0,0,0,0
"ENSG00000262858",0,0,0,0,0,0
"ENSG00000171634",0,0,0,0,0,0
"ENSG00000262472",0,0,0,0,0,0
"ENSG00000182481",0,0,0,0,0,0
"ENSG00000262206",0,0,0,0,0,0
"ENSG00000237854",0,0,0,0,0,0
"ENSG00000262747",0,0,0,0,0,0
"ENSG00000196704",0,0,0,0,0,0
"ENSG00000263074",0,0,0,0,0,0
"ENSG00000141337",0,0,0,0,0,0
"ENSG00000263085",0,0,0,0,0,0
"ENSG00000186665",0,0,0,0,0,0
"ENSG00000267297",0,0,0,0,0,0
"ENSG00000267023",0,0,0,0,0,0
"ENSG00000267294",0,0,0,0,0,0
"ENSG00000267352",0,0,0,0,0,0
"ENSG00000262275",0,0,0,0,0,0
"ENSG00000108932",0,0,0,0,0,0
"ENSG00000261981",0,0,0,0,0,0
"ENSG00000182156",0,0,0,0,0,0
"ENSG00000262762",0,0,0,0,0,0
"ENSG00000173894",0,0,0,0,0,0
"ENSG00000267483",0,0,0,0,0,0
"ENSG00000167281",0,0,0,0,0,0
"ENSG00000265034",0,0,0,0,0,0
"ENSG00000266665",0,0,0,0,0,0
"ENSG00000262572",0,0,0,0,0,0
"ENSG00000141570",0,0,0,0,0,0
"ENSG00000205020",0,0,0,0,0,0
"ENSG00000260717",0,0,0,0,0,0
"ENSG00000108278",0,0,0,0,0,0
"ENSG00000260952",0,0,0,0,0,0
"ENSG00000184886",0,0,0,0,0,0
"ENSG00000261300",0,0,0,0,0,0
"ENSG00000005955",0,0,0,0,0,0
"ENSG00000260508",0,0,0,0,0,0
"ENSG00000108272",0,0,0,0,0,0
"ENSG00000261508",0,0,0,0,0,0
"ENSG00000129282",0,0,0,0,0,0
"ENSG00000262595",0,0,0,0,0,0
"ENSG00000224226",0,0,0,0,0,0
"ENSG00000260069",0,0,0,0,0,0
"ENSG00000256515",0,0,0,0,0,0
"ENSG00000260199",0,0,0,0,0,0
"ENSG00000197681",0,0,0,0,0,0
"ENSG00000141140",0,0,0,0,0,0
"ENSG00000260164",0,0,0,0,0,0
"ENSG00000204031",0,0,0,0,0,0
"ENSG00000261016",0,0,0,0,0,0
"ENSG00000261361",0,0,0,0,0,0
"ENSG00000148291",0,0,0,0,0,0
"ENSG00000260489",0,0,0,0,0,0
"ENSG00000198870",0,0,0,0,0,0
"ENSG00000260099",0,0,0,0,0,0
"ENSG00000160323",0,0,0,0,0,0
"ENSG00000260502",0,0,0,0,0,0
"ENSG00000160325",0,0,0,0,0,0
"ENSG00000261059",0,0,0,0,0,0
"ENSG00000171102",0,0,0,0,0,0
"ENSG00000119440",0,0,0,0,0,0
"ENSG00000261585",0,0,0,0,0,0
"ENSG00000261306",0,0,0,0,0,0
"ENSG00000148296",0,0,0,0,0,0
"ENSG00000261579",0,0,0,0,0,0
"ENSG00000148297",0,0,0,0,0,0
"ENSG00000260692",0,0,0,0,0,0
"ENSG00000148290",0,0,0,0,0,0
"ENSG00000260181",0,0,0,0,0,0
"ENSG00000148248",0,0,0,0,0,0
"ENSG00000261493",0,0,0,0,0,0
"ENSG00000148300",0,0,0,0,0,0
"ENSG00000261768",0,0,0,0,0,0
"ENSG00000160326",0,0,0,0,0,0
"ENSG00000240031",0,0,0,0,0,0
"ENSG00000260791",0,0,0,0,0,0
"ENSG00000237621",0,0,0,0,0,0
"ENSG00000260363",0,0,0,0,0,0
"ENSG00000259858",0,0,0,0,0,0
"ENSG00000257335",0,0,0,0,0,0
"ENSG00000261301",0,0,0,0,0,0
"ENSG00000258083",0,0,0,0,0,0
"ENSG00000242736",0,0,0,0,0,0
"ENSG00000260168",0,0,0,0,0,0
"ENSG00000260309",0,0,0,0,0,0
"ENSG00000226660",0,0,0,0,0,0
"ENSG00000260222",0,0,0,0,0,0
"ENSG00000237702",0,0,0,0,0,0
"ENSG00000260745",0,0,0,0,0,0
"ENSG00000211710",0,0,0,0,0,0
"ENSG00000260227",0,0,0,0,0,0
"ENSG00000211734",0,0,0,0,0,0
"ENSG00000261506",0,0,0,0,0,0
"ENSG00000211706",0,0,0,0,0,0
"ENSG00000260407",0,0,0,0,0,0
"ENSG00000211707",0,0,0,0,0,0
"ENSG00000259829",0,0,0,0,0,0
"ENSG00000211745",0,0,0,0,0,0
"ENSG00000260885",0,0,0,0,0,0
"ENSG00000260849",0,0,0,0,0,0
"ENSG00000259825",0,0,0,0,0,0
"ENSG00000261626",0,0,0,0,0,0
"ENSG00000261785",0,0,0,0,0,0
"ENSG00000243889",0,0,0,0,0,0
"ENSG00000260925",0,0,0,0,0,0
"ENSG00000242771",0,0,0,0,0,0
"ENSG00000259951",0,0,0,0,0,0
"ENSG00000261287",0,0,0,0,0,0
"ENSG00000211713",0,0,0,0,0,0
"ENSG00000260080",0,0,0,0,0,0
"ENSG00000211714",0,0,0,0,0,0
"ENSG00000239944",0,0,0,0,0,0
"ENSG00000260554",0,0,0,0,0,0
"ENSG00000261237",0,0,0,0,0,0
"ENSG00000211715",0,0,0,0,0,0
"ENSG00000261031",0,0,0,0,0,0
"ENSG00000211716",0,0,0,0,0,0
"ENSG00000261700",0,0,0,0,0,0
"ENSG00000211717",0,0,0,0,0,0
"ENSG00000260437",0,0,0,0,0,0
"ENSG00000211720",0,0,0,0,0,0
"ENSG00000244661",0,0,0,0,0,0
"ENSG00000260215",0,0,0,0,0,0
"ENSG00000260546",0,0,0,0,0,0
"ENSG00000229769",0,0,0,0,0,0
"ENSG00000241657",0,0,0,0,0,0
"ENSG00000260241",0,0,0,0,0,0
"ENSG00000211739",0,0,0,0,0,0
"ENSG00000261214",0,0,0,0,0,0
"ENSG00000261412",0,0,0,0,0,0
"ENSG00000211721",0,0,0,0,0,0
"ENSG00000259913",0,0,0,0,0,0
"ENSG00000253409",0,0,0,0,0,0
"ENSG00000260843",0,0,0,0,0,0
"ENSG00000230099",0,0,0,0,0,0
"ENSG00000260116",0,0,0,0,0,0
"ENSG00000211724",0,0,0,0,0,0
"ENSG00000227550",0,0,0,0,0,0
"ENSG00000259903",0,0,0,0,0,0
"ENSG00000260732",0,0,0,0,0,0
"ENSG00000211725",0,0,0,0,0,0
"ENSG00000260429",0,0,0,0,0,0
"ENSG00000253188",0,0,0,0,0,0
"ENSG00000260216",0,0,0,0,0,0
"ENSG00000211727",0,0,0,0,0,0
"ENSG00000260106",0,0,0,0,0,0
"ENSG00000211728",0,0,0,0,0,0
"ENSG00000261463",0,0,0,0,0,0
"ENSG00000253534",0,0,0,0,0,0
"ENSG00000261022",0,0,0,0,0,0
"ENSG00000253291",0,0,0,0,0,0
"ENSG00000261484",0,0,0,0,0,0
"ENSG00000211731",0,0,0,0,0,0
"ENSG00000260074",0,0,0,0,0,0
"ENSG00000211732",0,0,0,0,0,0
"ENSG00000261571",0,0,0,0,0,0
"ENSG00000229200",0,0,0,0,0,0
"ENSG00000261563",0,0,0,0,0,0
"ENSG00000260890",0,0,0,0,0,0
"ENSG00000260143",0,0,0,0,0,0
"ENSG00000261601",0,0,0,0,0,0
"ENSG00000260705",0,0,0,0,0,0
"ENSG00000260904",0,0,0,0,0,0
"ENSG00000259824",0,0,0,0,0,0
"ENSG00000260481",0,0,0,0,0,0
"ENSG00000260915",0,0,0,0,0,0
"ENSG00000261414",0,0,0,0,0,0
"ENSG00000260028",0,0,0,0,0,0
"ENSG00000261112",0,0,0,0,0,0
"ENSG00000260204",0,0,0,0,0,0
"ENSG00000260424",0,0,0,0,0,0
"ENSG00000211746",0,0,0,0,0,0
"ENSG00000260050",0,0,0,0,0,0
"ENSG00000211747",0,0,0,0,0,0
"ENSG00000251578",0,0,0,0,0,0
"ENSG00000260768",0,0,0,0,0,0
"ENSG00000240578",0,0,0,0,0,0
"ENSG00000261619",0,0,0,0,0,0
"ENSG00000260076",0,0,0,0,0,0
"ENSG00000211749",0,0,0,0,0,0
"ENSG00000260767",0,0,0,0,0,0
"ENSG00000211750",0,0,0,0,0,0
"ENSG00000261913",0,0,0,0,0,0
"ENSG00000270672",0,0,0,0,0,0
"ENSG00000260486",0,0,0,0,0,0
"ENSG00000211751",0,0,0,0,0,0
"ENSG00000239992",0,0,0,0,0,0
"ENSG00000260794",0,0,0,0,0,0
"ENSG00000249912",0,0,0,0,0,0
"ENSG00000260346",0,0,0,0,0,0
"ENSG00000241911",0,0,0,0,0,0
"ENSG00000261735",0,0,0,0,0,0
"ENSG00000259851",0,0,0,0,0,0
"ENSG00000211753",0,0,0,0,0,0
"ENSG00000244273",0,0,0,0,0,0
"ENSG00000260353",0,0,0,0,0,0
"ENSG00000261450",0,0,0,0,0,0
"ENSG00000232869",0,0,0,0,0,0
"ENSG00000261473",0,0,0,0,0,0
"ENSG00000204983",0,0,0,0,0,0
"ENSG00000250591",0,0,0,0,0,0
"ENSG00000261225",0,0,0,0,0,0
"ENSG00000262739",0,0,0,0,0,0
"ENSG00000262134",0,0,0,0,0,0
"ENSG00000261830",0,0,0,0,0,0
"ENSG00000211764",0,0,0,0,0,0
"ENSG00000261339",0,0,0,0,0,0
"ENSG00000211765",0,0,0,0,0,0
"ENSG00000259960",0,0,0,0,0,0
"ENSG00000211766",0,0,0,0,0,0
"ENSG00000260535",0,0,0,0,0,0
"ENSG00000211767",0,0,0,0,0,0
"ENSG00000261119",0,0,0,0,0,0
"ENSG00000211768",0,0,0,0,0,0
"ENSG00000260373",0,0,0,0,0,0
"ENSG00000211769",0,0,0,0,0,0
"ENSG00000260712",0,0,0,0,0,0
"ENSG00000211770",0,0,0,0,0,0
"ENSG00000260783",0,0,0,0,0,0
"ENSG00000211771",0,0,0,0,0,0
"ENSG00000260881",0,0,0,0,0,0
"ENSG00000211772",0,0,0,0,0,0
"ENSG00000260195",0,0,0,0,0,0
"ENSG00000106123",0,0,0,0,0,0
"ENSG00000260557",0,0,0,0,0,0
"ENSG00000165131",0,0,0,0,0,0
"ENSG00000225781",0,0,0,0,0,0
"ENSG00000261323",0,0,0,0,0,0
"ENSG00000261180",0,0,0,0,0,0
"ENSG00000258227",0,0,0,0,0,0
"ENSG00000260696",0,0,0,0,0,0
"ENSG00000257138",0,0,0,0,0,0
"ENSG00000240268",0,0,0,0,0,0
"ENSG00000260446",0,0,0,0,0,0
"ENSG00000258223",0,0,0,0,0,0
"ENSG00000242115",0,0,0,0,0,0
"ENSG00000260474",0,0,0,0,0,0
"ENSG00000243661",0,0,0,0,0,0
"ENSG00000261808",0,0,0,0,0,0
"ENSG00000261262",0,0,0,0,0,0
"ENSG00000237254",0,0,0,0,0,0
"ENSG00000260119",0,0,0,0,0,0
"ENSG00000165125",0,0,0,0,0,0
"ENSG00000261264",0,0,0,0,0,0
"ENSG00000127412",0,0,0,0,0,0
"ENSG00000260040",0,0,0,0,0,0
"ENSG00000197993",0,0,0,0,0,0
"ENSG00000179468",0,0,0,0,0,0
"ENSG00000261686",0,0,0,0,0,0
"ENSG00000239293",0,0,0,0,0,0
"ENSG00000260829",0,0,0,0,0,0
"ENSG00000179420",0,0,0,0,0,0
"ENSG00000260632",0,0,0,0,0,0
"ENSG00000273127",0,0,0,0,0,0
"ENSG00000272877",0,0,0,0,0,0
"ENSG00000256263",0,0,0,0,0,0
"ENSG00000261772",0,0,0,0,0,0
"ENSG00000262607",0,0,0,0,0,0
"ENSG00000120645",0,0,0,0,0,0
"ENSG00000226627",0,0,0,0,0,0
"ENSG00000268837",0,0,0,0,0,0
"ENSG00000236262",0,0,0,0,0,0
"ENSG00000269863",0,0,0,0,0,0
"ENSG00000171671",0,0,0,0,0,0
"ENSG00000269211",0,0,0,0,0,0
"ENSG00000162105",0,0,0,0,0,0
"ENSG00000263744",0,0,0,0,0,0
"ENSG00000269325",0,0,0,0,0,0
"ENSG00000187134",0,0,0,0,0,0
"ENSG00000266592",0,0,0,0,0,0
"ENSG00000266359",0,0,0,0,0,0
"ENSG00000198610",0,0,0,0,0,0
"ENSG00000265608",0,0,0,0,0,0
"ENSG00000178473",0,0,0,0,0,0
"ENSG00000265231",0,0,0,0,0,0
"ENSG00000151632",0,0,0,0,0,0
"ENSG00000263428",0,0,0,0,0,0
"ENSG00000225418",0,0,0,0,0,0
"ENSG00000264006",0,0,0,0,0,0
"ENSG00000196326",0,0,0,0,0,0
"ENSG00000263758",0,0,0,0,0,0
"ENSG00000215267",0,0,0,0,0,0
"ENSG00000263440",0,0,0,0,0,0
"ENSG00000178462",0,0,0,0,0,0
"ENSG00000261923",0,0,0,0,0,0
"ENSG00000152270",0,0,0,0,0,0
"ENSG00000261923",0,0,0,0,0,0
"ENSG00000152270",0,0,0,0,0,0
"ENSG00000262196",0,0,0,0,0,0
"ENSG00000253179",0,0,0,0,0,0
"ENSG00000262968",0,0,0,0,0,0
"ENSG00000186104",0,0,0,0,0,0
"ENSG00000262933",0,0,0,0,0,0
"ENSG00000110680",0,0,0,0,0,0
"ENSG00000109084",0,0,0,0,0,0
"ENSG00000262046",0,0,0,0,0,0
"ENSG00000109079",0,0,0,0,0,0
"ENSG00000262447",0,0,0,0,0,0
"ENSG00000265541",0,0,0,0,0,0
"ENSG00000266080",0,0,0,0,0,0
"ENSG00000183405",0,0,0,0,0,0
"ENSG00000263266",0,0,0,0,0,0
"ENSG00000007216",0,0,0,0,0,0
"ENSG00000262654",0,0,0,0,0,0
"ENSG00000109101",0,0,0,0,0,0
"ENSG00000264253",0,0,0,0,0,0
"ENSG00000109083",0,0,0,0,0,0
"ENSG00000262866",0,0,0,0,0,0
"ENSG00000004142",0,0,0,0,0,0
"ENSG00000262464",0,0,0,0,0,0
"ENSG00000076351",0,0,0,0,0,0
"ENSG00000262186",0,0,0,0,0,0
"ENSG00000260150",0,0,0,0,0,0
"ENSG00000015171",0,0,0,0,0,0
"ENSG00000261456",0,0,0,0,0,0
"ENSG00000173876",0,0,0,0,0,0
"ENSG00000232420",0,0,0,0,0,0
"ENSG00000259973",0,0,0,0,0,0
"ENSG00000261023",0,0,0,0,0,0
"ENSG00000196367",0,0,0,0,0,0
"ENSG00000266019",0,0,0,0,0,0
"ENSG00000266022",0,0,0,0,0,0
"ENSG00000261149",0,0,0,0,0,0
"ENSG00000166448",0,0,0,0,0,0
"ENSG00000228034",0,0,0,0,0,0
"ENSG00000272433",0,0,0,0,0,0
"ENSG00000237751",0,0,0,0,0,0
"ENSG00000272526",0,0,0,0,0,0
"ENSG00000116035",0,0,0,0,0,0
"ENSG00000271772",0,0,0,0,0,0
"ENSG00000116039",0,0,0,0,0,0
"ENSG00000271809",0,0,0,0,0,0
"ENSG00000241159",0,0,0,0,0,0
"ENSG00000272348",0,0,0,0,0,0
"ENSG00000144031",0,0,0,0,0,0
"ENSG00000271799",0,0,0,0,0,0
"ENSG00000205847",0,0,0,0,0,0
"ENSG00000271942",0,0,0,0,0,0
"ENSG00000163235",0,0,0,0,0,0
"ENSG00000272517",0,0,0,0,0,0
"ENSG00000224606",0,0,0,0,0,0
"ENSG00000272026",0,0,0,0,0,0
"ENSG00000075340",0,0,0,0,0,0
"ENSG00000271760",0,0,0,0,0,0
"ENSG00000183733",0,0,0,0,0,0
"ENSG00000272503",0,0,0,0,0,0
"ENSG00000152672",0,0,0,0,0,0
"ENSG00000272352",0,0,0,0,0,0
"ENSG00000116031",0,0,0,0,0,0
"ENSG00000272210",0,0,0,0,0,0
"ENSG00000226186",0,0,0,0,0,0
"ENSG00000272111",0,0,0,0,0,0
"ENSG00000163932",0,0,0,0,0,0
"ENSG00000273482",0,0,0,0,0,0
"ENSG00000263406",0,0,0,0,0,0
"ENSG00000273346",0,0,0,0,0,0
"ENSG00000163931",0,0,0,0,0,0
"ENSG00000272687",0,0,0,0,0,0
"ENSG00000212588",0,0,0,0,0,0
"ENSG00000265880",0,0,0,0,0,0
"ENSG00000196873",0,0,0,0,0,0
"ENSG00000266157",0,0,0,0,0,0
"ENSG00000187559",0,0,0,0,0,0
"ENSG00000224958",0,0,0,0,0,0
"ENSG00000183571",0,0,0,0,0,0
"ENSG00000269733",0,0,0,0,0,0
"ENSG00000103852",0,0,0,0,0,0
"ENSG00000269714",0,0,0,0,0,0
"ENSG00000107518",0,0,0,0,0,0
"ENSG00000184185",0,0,0,0,0,0
"ENSG00000261309",0,0,0,0,0,0
"ENSG00000244582",0,0,0,0,0,0
"ENSG00000261142",0,0,0,0,0,0
"ENSG00000265019",0,0,0,0,0,0
"ENSG00000260157",0,0,0,0,0,0
"ENSG00000184185",0,0,0,0,0,0
"ENSG00000261309",0,0,0,0,0,0
"ENSG00000265881",0,0,0,0,0,0
"ENSG00000264096",0,0,0,0,0,0
"ENSG00000260384",0,0,0,0,0,0
"ENSG00000168528",0,0,0,0,0,0
"ENSG00000260950",0,0,0,0,0,0
"ENSG00000187624",0,0,0,0,0,0
"ENSG00000261321",0,0,0,0,0,0
"ENSG00000183688",0,0,0,0,0,0
"ENSG00000261657",0,0,0,0,0,0
"ENSG00000144741",0,0,0,0,0,0
"ENSG00000259919",0,0,0,0,0,0
"ENSG00000182870",0,0,0,0,0,0
"ENSG00000261074",0,0,0,0,0,0
"ENSG00000165661",0,0,0,0,0,0
"ENSG00000260789",0,0,0,0,0,0
"ENSG00000160360",0,0,0,0,0,0
"ENSG00000238021",0,0,0,0,0,0
"ENSG00000263183",0,0,0,0,0,0
"ENSG00000213770",0,0,0,0,0,0
"ENSG00000262255",0,0,0,0,0,0
"ENSG00000237956",0,0,0,0,0,0
"ENSG00000263055",0,0,0,0,0,0
"ENSG00000182077",0,0,0,0,0,0
"ENSG00000262672",0,0,0,0,0,0
"ENSG00000230501",0,0,0,0,0,0
"ENSG00000261878",0,0,0,0,0,0
"ENSG00000224402",0,0,0,0,0,0
"ENSG00000262072",0,0,0,0,0,0
"ENSG00000012779",0,0,0,0,0,0
"ENSG00000262552",0,0,0,0,0,0
"ENSG00000234993",0,0,0,0,0,0
"ENSG00000262027",0,0,0,0,0,0
"ENSG00000256574",0,0,0,0,0,0
"ENSG00000262351",0,0,0,0,0,0
"ENSG00000165406",0,0,0,0,0,0
"ENSG00000262448",0,0,0,0,0,0
"ENSG00000273127",0,0,0,0,0,0
"ENSG00000272877",0,0,0,0,0,0
"ENSG00000256263",0,0,0,0,0,0
"ENSG00000261772",0,0,0,0,0,0
"ENSG00000262607",0,0,0,0,0,0
"ENSG00000120645",0,0,0,0,0,0
"ENSG00000262927",0,0,0,0,0,0
"ENSG00000206114",0,0,0,0,0,0
"ENSG00000262145",0,0,0,0,0,0
"ENSG00000166896",0,0,0,0,0,0
"ENSG00000134551",0,0,0,0,0,0
"ENSG00000272803",0,0,0,0,0,0
"ENSG00000273050",0,0,0,0,0,0
"ENSG00000121377",0,0,0,0,0,0
"ENSG00000273326",0,0,0,0,0,0
"ENSG00000273404",0,0,0,0,0,0
"ENSG00000121314",0,0,0,0,0,0
"ENSG00000272712",0,0,0,0,0,0
"ENSG00000273359",0,0,0,0,0,0
"ENSG00000121381",0,0,0,0,0,0
"ENSG00000273086",0,0,0,0,0,0
"ENSG00000272930",0,0,0,0,0,0
"ENSG00000121318",0,0,0,0,0,0
"ENSG00000272805",0,0,0,0,0,0
"ENSG00000273279",0,0,0,0,0,0
"ENSG00000212128",0,0,0,0,0,0
"ENSG00000273457",0,0,0,0,0,0
"ENSG00000273105",0,0,0,0,0,0
"ENSG00000212125",0,0,0,0,0,0
"ENSG00000273144",0,0,0,0,0,0
"ENSG00000273191",0,0,0,0,0,0
"ENSG00000212126",0,0,0,0,0,0
"ENSG00000273431",0,0,0,0,0,0
"ENSG00000272952",0,0,0,0,0,0
"ENSG00000255837",0,0,0,0,0,0
"ENSG00000273092",0,0,0,0,0,0
"ENSG00000272873",0,0,0,0,0,0
"ENSG00000212124",0,0,0,0,0,0
"ENSG00000263028",0,0,0,0,0,0
"ENSG00000262393",0,0,0,0,0,0
"ENSG00000256436",0,0,0,0,0,0
"ENSG00000263097",0,0,0,0,0,0
"ENSG00000262379",0,0,0,0,0,0
"ENSG00000256019",0,0,0,0,0,0
"ENSG00000263158",0,0,0,0,0,0
"ENSG00000262431",0,0,0,0,0,0
"ENSG00000226761",0,0,0,0,0,0
"ENSG00000262525",0,0,0,0,0,0
"ENSG00000262889",0,0,0,0,0,0
"ENSG00000256274",0,0,0,0,0,0
"ENSG00000263083",0,0,0,0,0,0
"ENSG00000255374",0,0,0,0,0,0
"ENSG00000262612",0,0,0,0,0,0
"ENSG00000256188",0,0,0,0,0,0
"ENSG00000262111",0,0,0,0,0,0
"ENSG00000262908",0,0,0,0,0,0
"ENSG00000256981",0,0,0,0,0,0
"ENSG00000261885",0,0,0,0,0,0
"ENSG00000261853",0,0,0,0,0,0
"ENSG00000262159",0,0,0,0,0,0
"ENSG00000244390",0,0,0,0,0,0
"ENSG00000262139",0,0,0,0,0,0
"ENSG00000151572",0,0,0,0,0,0
"ENSG00000262217",0,0,0,0,0,0
"ENSG00000256870",0,0,0,0,0,0
"ENSG00000256338",0,0,0,0,0,0
"ENSG00000263340",0,0,0,0,0,0
"ENSG00000128731",0,0,0,0,0,0
"ENSG00000263162",0,0,0,0,0,0
"ENSG00000263930",0,0,0,0,0,0
"ENSG00000266039",0,0,0,0,0,0
"ENSG00000263964",0,0,0,0,0,0
"ENSG00000264457",0,0,0,0,0,0
"ENSG00000260053",0,0,0,0,0,0
"ENSG00000262250",0,0,0,0,0,0
"ENSG00000263512",0,0,0,0,0,0
"ENSG00000265269",0,0,0,0,0,0
"ENSG00000263138",0,0,0,0,0,0
"ENSG00000157890",0,0,0,0,0,0
"ENSG00000262243",0,0,0,0,0,0
"ENSG00000198848",0,0,0,0,0,0
"ENSG00000261972",0,0,0,0,0,0
"ENSG00000159398",0,0,0,0,0,0
"ENSG00000262788",0,0,0,0,0,0
"ENSG00000141076",0,0,0,0,0,0
"ENSG00000260873",0,0,0,0,0,0
"ENSG00000168807",0,0,0,0,0,0
"ENSG00000185829",0,0,0,0,0,0
"ENSG00000225190",0,0,0,0,0,0
